"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFC","EQ","30-Dec-2021","       2563.55","       2561.30","       2579.80","       2545.40","       2570.00","       2563.70","       2565.85","    1558019","          3997637289.75","      70584","     847253","         54.38"
"HDFC","W3","30-Dec-2021","        760.50","        769.75","        780.00","        765.00","        778.00","        778.00","        774.30","       6600","             5110410.00","         10","       6000","         90.91"
"HDFC","EQ","31-Dec-2021","       2563.70","       2565.00","       2608.65","       2561.00","       2587.00","       2586.45","       2593.21","    2289067","          5936020238.95","      83568","    1727786","         75.48"
"HDFC","W3","31-Dec-2021","        778.00","        785.00","        785.00","        780.00","        780.00","        780.00","        781.00","       3000","             2343000.00","          5","       3000","        100.00"
"HDFC","EQ","03-Jan-2022","       2586.45","       2594.00","       2640.00","       2587.10","       2639.15","       2636.40","       2619.11","    1256497","          3290905540.25","      61114","     739971","         58.89"
"HDFC","W3","03-Jan-2022","        780.00","        781.10","        814.00","        777.10","        805.00","        802.25","        793.19","      39000","            30934470.00","         64","      28800","         73.85"
"HDFC","EQ","04-Jan-2022","       2636.40","       2645.00","       2678.70","       2620.35","       2675.00","       2675.30","       2653.67","    1846249","          4899339738.10","     111237","    1166780","         63.20"
"HDFC","W3","04-Jan-2022","        802.25","        800.00","        808.00","        792.70","        808.00","        808.00","        800.76","       6000","             4804560.00","         10","       4200","         70.00"
"HDFC","EQ","05-Jan-2022","       2675.30","       2680.95","       2695.45","       2652.30","       2672.00","       2673.65","       2675.90","    3743882","         10018252554.10","     163505","    2869846","         76.65"
"HDFC","W3","05-Jan-2022","        808.00","        800.00","        808.00","        800.00","        808.00","        808.00","        802.92","      11400","             9153330.00","         19","       7800","         68.42"
"HDFC","EQ","06-Jan-2022","       2673.65","       2646.35","       2654.75","       2603.50","       2619.00","       2620.40","       2622.02","    4616700","         12105100750.35","      98787","    3115311","         67.48"
"HDFC","W3","06-Jan-2022","        808.00","        800.00","        800.00","        772.00","        772.00","        774.70","        779.33","       9000","             7013940.00","         15","       6000","         66.67"
"HDFC","EQ","07-Jan-2022","       2620.40","       2606.05","       2618.30","       2585.00","       2598.05","       2596.70","       2596.17","    6185361","         16058237795.15","     169829","    4418785","         71.44"
"HDFC","W3","07-Jan-2022","        774.70","        770.00","        780.00","        763.05","        763.05","        764.00","        769.00","      12000","             9228000.00","         19","       9600","         80.00"
"HDFC","EQ","10-Jan-2022","       2596.70","       2601.90","       2665.05","       2601.90","       2660.00","       2659.65","       2626.32","    5328083","         13993259962.95","     110165","    3500769","         65.70"
"HDFC","W3","10-Jan-2022","        764.00","        770.00","        797.00","        765.00","        776.00","        780.50","        778.43","      30000","            23352810.00","         50","      27600","         92.00"
"HDFC","EQ","11-Jan-2022","       2659.65","       2664.00","       2729.00","       2664.00","       2707.65","       2710.95","       2701.56","    4170007","         11265543697.20","     167338","    2634998","         63.19"
"HDFC","W3","11-Jan-2022","        780.50","        780.50","        805.00","        780.50","        795.00","        795.00","        797.54","      18000","            14355750.00","         30","      13800","         76.67"
"HDFC","EQ","12-Jan-2022","       2710.95","       2736.00","       2752.00","       2713.05","       2735.00","       2737.50","       2735.30","    2695634","          7373367877.05","     111173","    1913614","         70.99"
"HDFC","W3","12-Jan-2022","        795.00","        800.00","        809.90","        795.00","        800.00","        798.95","        801.73","      20400","            16355250.00","         31","      16800","         82.35"
"HDFC","EQ","13-Jan-2022","       2737.50","       2750.00","       2762.00","       2726.10","       2757.30","       2756.00","       2746.92","    2011413","          5525183512.80","     115235","    1408990","         70.05"
"HDFC","W3","13-Jan-2022","        798.95","        808.00","        817.90","        806.00","        806.00","        809.40","        811.10","       7800","             6326610.00","         13","       6600","         84.62"
"HDFC","EQ","14-Jan-2022","       2756.00","       2712.00","       2731.60","       2687.30","       2710.95","       2712.45","       2709.00","    1765906","          4783840335.30","     102510","     976258","         55.28"
"HDFC","W3","14-Jan-2022","        809.40","        784.50","        815.05","        775.05","        803.00","        803.00","        800.80","      25800","            20660580.00","         42","      19200","         74.42"
"HDFC","EQ","17-Jan-2022","       2712.45","       2710.60","       2733.10","       2692.50","       2697.10","       2702.70","       2706.76","    1614989","          4371385431.80","      97244","    1110783","         68.78"
"HDFC","W3","17-Jan-2022","        803.00","        810.05","        810.05","        786.00","        798.00","        798.00","        794.78","      11400","             9060540.00","         19","       7200","         63.16"
"HDFC","EQ","18-Jan-2022","       2702.70","       2713.00","       2713.55","       2656.80","       2661.00","       2662.50","       2681.35","    2086266","          5594002544.15","     142910","    1487266","         71.29"
"HDFC","W3","18-Jan-2022","        798.00","        790.05","        798.50","        785.05","        787.00","        790.80","        791.28","      17400","            13768200.00","         28","      13200","         75.86"
"HDFC","EQ","19-Jan-2022","       2662.50","       2681.00","       2698.85","       2608.10","       2617.20","       2620.25","       2627.64","    1793748","          4713326730.55","     160027","    1128754","         62.93"
"HDFC","W3","19-Jan-2022","        790.80","        782.00","        782.00","        762.00","        769.85","        769.85","        771.29","       7800","             6016080.00","         13","       7200","         92.31"
"HDFC","EQ","20-Jan-2022","       2620.25","       2612.65","       2630.00","       2543.40","       2571.00","       2569.30","       2572.45","    3759429","          9670953094.50","     189896","    2730671","         72.64"
"HDFC","W3","20-Jan-2022","        769.85","        751.00","        759.75","        749.50","        754.90","        754.90","        751.65","       7800","             5862870.00","         13","       6600","         84.62"
"HDFC","EQ","21-Jan-2022","       2569.30","       2553.50","       2605.35","       2542.05","       2599.80","       2592.95","       2577.62","    3952946","         10189204401.15","     160605","    2391290","         60.49"
"HDFC","W3","21-Jan-2022","        754.90","        760.00","        765.00","        752.50","        752.50","        757.80","        760.69","       5400","             4107750.00","          9","       4800","         88.89"
"HDFC","EQ","24-Jan-2022","       2592.95","       2571.65","       2601.80","       2510.35","       2528.00","       2539.80","       2553.94","    2340062","          5976368049.35","     146189","    2509724","         67.22"
"HDFC","W3","24-Jan-2022","        757.80","        744.00","        744.00","        682.05","        710.00","        700.25","        697.08","     144000","           100379790.00","        189","       3600","         85.71"
"HDFC","EQ","25-Jan-2022","       2539.80","       2500.00","       2540.70","       2473.80","       2530.10","       2530.60","       2506.36","    4528568","         11350226970.90","     203027","    3024180","         66.78"
"HDFC","W3","25-Jan-2022","        700.25","        699.50","        708.00","        690.00","        708.00","        708.00","        700.22","       5400","             3781170.00","          9","       4200","         77.78"
"HDFC","EQ","27-Jan-2022","       2530.60","       2505.60","       2514.00","       2448.60","       2510.50","       2503.35","       2480.25","    6600059","         16369774021.20","     230610","    4607609","         69.81"
"HDFC","W3","27-Jan-2022","        708.00","        680.00","        709.00","        672.10","        709.00","        707.00","        689.55","      80400","            55439790.00","         56","      72600","         90.30"
"HDFC","EQ","28-Jan-2022","       2503.35","       2513.70","       2556.80","       2488.70","       2513.10","       2516.50","       2532.79","    4885166","         12373087203.35","     151434","    3409861","         69.80"
"HDFC","W3","28-Jan-2022","        707.00","        710.05","        730.00","        710.05","        717.00","        719.90","        720.74","      27600","            19892430.00","         17","      25200","         91.30"
"HDFC","EQ","31-Jan-2022","       2516.50","       2541.80","       2561.40","       2513.15","       2518.00","       2521.00","       2531.03","    3306726","          8369409170.00","     130516","    2203648","         66.64"
"HDFC","W3","31-Jan-2022","        719.90","        733.55","        733.55","        720.00","        726.00","        726.00","        726.81","       4800","             3488700.00","          8","       3000","         62.50"
"HDFC","EQ","01-Feb-2022","       2521.00","       2552.60","       2596.00","       2510.30","       2569.90","       2565.35","       2566.28","    2980741","          7649429322.75","     135735","    1580517","         53.02"
"HDFC","W3","01-Feb-2022","        726.00","        730.00","        765.05","        730.00","        765.00","        763.85","        747.55","      24600","            18389640.00","         40","      16800","         68.29"
"HDFC","EQ","02-Feb-2022","       2565.35","       2583.20","       2623.30","       2580.70","       2617.00","       2612.95","       2601.77","    4160178","         10823813427.65","     159412","    2272531","         54.63"
"HDFC","W3","02-Feb-2022","        763.85","        768.00","        780.00","        752.10","        756.00","        758.00","        767.23","      31200","            23937540.00","         45","      20400","         65.38"
"HDFC","EQ","03-Feb-2022","       2612.95","       2613.00","       2620.00","       2520.00","       2521.50","       2527.80","       2545.51","    4647089","         11829214749.90","     243196","    2714821","         58.42"
"HDFC","W3","03-Feb-2022","        758.00","        740.05","        745.55","        720.10","        723.00","        722.05","        730.25","       9000","             6572220.00","         15","       7800","         86.67"
"HDFC","EQ","04-Feb-2022","       2527.80","       2546.50","       2547.00","       2497.00","       2502.00","       2503.25","       2514.21","    4404184","         11073056373.45","     239694","    3052324","         69.31"
"HDFC","W3","04-Feb-2022","        722.05","        734.90","        747.50","        720.00","        720.00","        722.00","        733.48","      14400","            10562040.00","         24","       9600","         66.67"
"HDFC","EQ","07-Feb-2022","       2503.25","       2488.50","       2512.10","       2420.00","       2426.70","       2428.15","       2450.97","    3664108","          8980613666.50","     200599","    2345861","         64.02"
"HDFC","W3","07-Feb-2022","        722.00","        705.75","        712.00","        675.00","        677.95","        678.20","        687.66","      41400","            28469250.00","         68","      34200","         82.61"
"HDFC","EQ","08-Feb-2022","       2428.15","       2441.00","       2452.00","       2405.00","       2410.95","       2414.60","       2419.05","    6127473","         14822659696.70","     226531","    4491186","         73.30"
"HDFC","W3","08-Feb-2022","        678.20","        680.00","        688.45","        660.05","        673.00","        672.20","        674.16","      28800","            19415760.00","         35","      22800","         79.17"
"HDFC","EQ","09-Feb-2022","       2414.60","       2432.00","       2442.50","       2402.50","       2440.40","       2435.35","       2420.78","    7141774","         17288694746.25","     215047","    5527426","         77.40"
"HDFC","W3","09-Feb-2022","        672.20","        671.00","        687.00","        660.10","        675.00","        675.05","        675.54","      25800","            17428920.00","         35","      22200","         86.05"
"HDFC","EQ","10-Feb-2022","       2435.35","       2462.00","       2505.70","       2441.60","       2472.00","       2476.55","       2475.77","    6346218","         15711797903.85","     277489","    4321538","         68.10"
"HDFC","W3","10-Feb-2022","        675.05","        689.80","        704.90","        685.10","        685.10","        686.55","        695.01","      36000","            25020180.00","         54","      29400","         81.67"
"HDFC","EQ","11-Feb-2022","       2476.55","       2449.95","       2449.95","       2417.10","       2422.00","       2426.35","       2430.18","    4062444","          9872488534.55","     196048","    2706316","         66.62"
"HDFC","W3","11-Feb-2022","        686.55","        656.10","        670.55","        646.00","        646.00","        647.60","        654.70","      44400","            29068740.00","         71","      33600","         75.68"
"HDFC","EQ","14-Feb-2022","       2426.35","       2390.00","       2390.00","       2290.00","       2290.90","       2296.80","       2325.68","    5903697","         13730084884.55","     329805","    3911777","         66.26"
"HDFC","W3","14-Feb-2022","        647.60","        600.00","        644.00","        600.00","        602.00","        603.00","        613.99","      45000","            27629430.00","         68","      32400","         72.00"
"HDFC","EQ","15-Feb-2022","       2296.80","       2319.75","       2345.00","       2286.85","       2340.90","       2340.25","       2317.83","    9153706","         21216697286.15","     224575","    6532710","         71.37"
"HDFC","W3","15-Feb-2022","        603.00","        614.70","        633.90","        610.00","        625.00","        625.00","        622.98","     171600","           106903980.00","         74","     164400","         95.80"
"HDFC","EQ","16-Feb-2022","       2340.25","       2341.00","       2403.85","       2341.00","       2362.05","       2363.85","       2373.00","    8005225","         18996437536.85","     169860","    5235269","         65.40"
"HDFC","W3","16-Feb-2022","        625.00","        635.00","        642.00","        622.00","        622.00","        623.95","        634.39","      19200","            12180360.00","         32","      16800","         87.50"
"HDFC","EQ","17-Feb-2022","       2363.85","       2389.95","       2426.00","       2361.80","       2407.90","       2411.80","       2404.61","    5317679","         12786964355.50","     136513","    3289409","         61.86"
"HDFC","W3","17-Feb-2022","        623.95","        642.00","        642.00","        621.00","        630.00","        630.75","        634.62","      33000","            20942370.00","         30","      30600","         92.73"
"HDFC","EQ","18-Feb-2022","       2411.80","       2411.80","       2451.00","       2402.40","       2437.20","       2441.15","       2435.31","    3725963","          9073874463.70","     152533","    2369826","         63.60"
"HDFC","W3","18-Feb-2022","        630.75","        639.75","        654.00","        639.75","        640.00","        640.50","        643.98","      27600","            17773890.00","         23","      27000","         97.83"
"HDFC","EQ","21-Feb-2022","       2441.15","       2424.95","       2447.65","       2410.00","       2438.90","       2436.80","       2432.59","    2979739","          7248473303.50","     135348","    2000649","         67.14"
"HDFC","W3","21-Feb-2022","        640.50","        640.00","        655.00","        640.00","        640.60","        640.60","        646.71","      16200","            10476750.00","         26","      12000","         74.07"
"HDFC","EQ","22-Feb-2022","       2436.80","       2385.10","       2462.25","       2373.15","       2450.85","       2453.95","       2423.81","    4604370","         11160140056.60","     196868","    3241311","         70.40"
"HDFC","W3","22-Feb-2022","        640.60","        610.00","        635.00","        610.00","        635.00","        635.00","        625.06","      21600","            13501260.00","         36","      15000","         69.44"
"HDFC","EQ","23-Feb-2022","       2453.95","       2471.80","       2479.45","       2428.30","       2440.00","       2437.05","       2458.15","    3044306","          7483349300.40","     198247","    2210594","         72.61"
"HDFC","W3","23-Feb-2022","        635.00","        640.05","        645.95","        617.00","        624.00","        620.30","        631.93","      96600","            61044450.00","        158","      72000","         74.53"
"HDFC","EQ","24-Feb-2022","       2437.05","       2367.00","       2401.00","       2331.00","       2338.45","       2343.05","       2373.18","    5058230","         12004079915.35","     218835","    3489912","         68.99"
"HDFC","W3","24-Feb-2022","        620.30","        600.00","        619.00","        600.00","        610.00","        609.80","        611.74","      43800","            26794320.00","         71","      38400","         87.67"
"HDFC","EQ","25-Feb-2022","       2343.05","       2380.90","       2417.10","       2370.05","       2400.00","       2401.35","       2401.04","    2731176","          6557665184.60","     144984","    1697749","         62.16"
"HDFC","W3","25-Feb-2022","        609.80","        623.00","        626.00","        608.00","        610.00","        610.00","        617.14","      52800","            32585010.00","         87","      43200","         81.82"
"HDFC","EQ","28-Feb-2022","       2401.35","       2375.00","       2402.80","       2333.00","       2361.85","       2364.50","       2363.86","    8366630","         19777540737.35","     174652","    6103802","         72.95"
"HDFC","W3","28-Feb-2022","        610.00","        595.00","        610.00","        595.00","        600.00","        600.00","        602.11","      10800","             6502770.00","         18","       7200","         66.67"
"HDFC","EQ","02-Mar-2022","       2364.50","       2321.50","       2321.50","       2259.45","       2286.20","       2278.10","       2285.82","    8890970","         20323127540.45","     304770","    6560376","         73.79"
"HDFC","W3","02-Mar-2022","        600.00","        560.00","        593.70","        560.00","        572.00","        570.00","        572.64","      27000","            15461340.00","         45","      23400","         86.67"
"HDFC","EQ","03-Mar-2022","       2278.10","       2280.00","       2306.55","       2262.25","       2276.15","       2273.00","       2280.23","    6191711","         14118516628.60","     147832","    4751451","         76.74"
"HDFC","W3","03-Mar-2022","        570.00","        571.10","        581.00","        547.00","        553.50","        548.20","        558.03","      46200","            25780830.00","         58","      42600","         92.21"
"HDFC","EQ","04-Mar-2022","       2273.00","       2250.30","       2263.00","       2203.00","       2219.00","       2217.50","       2233.38","    4537882","         10134798810.60","     232910","    2964808","         65.33"
"HDFC","W3","04-Mar-2022","        548.20","        532.00","        540.00","        520.00","        535.00","        529.80","        526.83","     142800","            75231120.00","        153","     133200","         93.28"
"HDFC","EQ","07-Mar-2022","       2217.50","       2139.40","       2154.90","       2098.20","       2128.00","       2121.95","       2127.95","    7675627","         16333335835.75","     298979","    5517156","         71.88"
"HDFC","W3","07-Mar-2022","        529.80","        490.00","        506.00","        480.60","        504.00","        497.10","        493.98","      45000","            22228920.00","         63","      36000","         80.00"
"HDFC","EQ","08-Mar-2022","       2121.95","       2106.00","       2161.95","       2046.00","       2156.85","       2151.70","       2101.30","    9024183","         18962549054.70","     317335","    5645915","         62.56"
"HDFC","W3","08-Mar-2022","        497.10","        485.00","        533.80","        480.00","        529.90","        525.00","        500.29","      72600","            36320730.00","        109","      58800","         80.99"
"HDFC","EQ","09-Mar-2022","       2151.70","       2151.70","       2216.00","       2120.35","       2199.40","       2194.40","       2180.00","    6114047","         13328627890.75","     248506","    3911587","         63.98"
"HDFC","W3","09-Mar-2022","        525.00","        530.00","        550.00","        525.00","        534.00","        533.15","        535.76","      43200","            23144820.00","         66","      35400","         81.94"
"HDFC","EQ","10-Mar-2022","       2194.40","       2287.00","       2287.00","       2206.65","       2232.55","       2237.95","       2249.72","    4183914","          9412625442.95","     190372","    2440350","         58.33"
"HDFC","W3","10-Mar-2022","        533.15","        562.00","        567.80","        542.00","        542.00","        542.00","        558.58","      16200","             9049050.00","         25","      12000","         74.07"
"HDFC","EQ","11-Mar-2022","       2237.95","       2216.00","       2259.85","       2189.90","       2232.00","       2230.00","       2233.07","    2532517","          5655277658.85","     112353","    1356871","         53.58"
"HDFC","W3","11-Mar-2022","        542.00","        549.50","        580.00","        549.50","        580.00","        580.00","        565.52","      13800","             7804200.00","         19","      13200","         95.65"
"HDFC","EQ","14-Mar-2022","       2230.00","       2235.00","       2285.60","       2218.00","       2285.30","       2275.70","       2254.42","    2153393","          4854654794.65","     119697","    1251858","         58.13"
"HDFC","W3","14-Mar-2022","        580.00","        555.25","        560.25","        543.00","        550.00","        550.05","        550.44","      58800","            32365710.00","         85","      52800","         89.80"
"HDFC","EQ","15-Mar-2022","       2275.70","       2291.70","       2308.05","       2230.45","       2244.85","       2240.85","       2273.32","    4557236","         10360064698.60","     218370","    2786000","         61.13"
"HDFC","W3","15-Mar-2022","        550.05","        565.00","        570.00","        540.00","        540.00","        541.80","        550.02","      11400","             6270210.00","         18","       9000","         78.95"
"HDFC","EQ","16-Mar-2022","       2240.85","       2280.00","       2320.00","       2272.65","       2302.30","       2292.10","       2295.62","    3558601","          8169205463.75","     204690","    2029590","         57.03"
"HDFC","W3","16-Mar-2022","        541.80","        572.70","        580.00","        561.00","        572.00","        569.75","        574.09","      15600","             8955840.00","         25","      13200","         84.62"
"HDFC","EQ","17-Mar-2022","       2292.10","       2346.00","       2423.80","       2346.00","       2415.00","       2415.25","       2397.65","    6664277","         15978619943.55","     231016","    3650595","         54.78"
"HDFC","W3","17-Mar-2022","        569.75","        605.90","        605.90","        587.00","        587.00","        590.65","        592.74","      84000","            49790190.00","        124","      69000","         82.14"
"HDFC","EQ","21-Mar-2022","       2415.25","       2459.00","       2459.00","       2383.50","       2389.00","       2391.90","       2407.80","    3702411","          8914654807.70","     167002","    2387279","         64.48"
"HDFC","W3","21-Mar-2022","        590.65","        577.00","        579.00","        577.00","        578.00","        577.75","        577.75","       2400","             1386600.00","          4","       2400","        100.00"
"HDFC","EQ","22-Mar-2022","       2391.90","       2398.00","       2420.00","       2355.55","       2406.95","       2402.75","       2381.46","    6357856","         15140962530.75","     131396","    5127101","         80.64"
"HDFC","W3","22-Mar-2022","        577.75","        570.00","        584.00","        570.00","        574.00","        574.50","        576.06","       9600","             5530200.00","         16","       6600","         68.75"
"HDFC","EQ","23-Mar-2022","       2402.75","       2408.75","       2422.60","       2341.20","       2344.70","       2346.30","       2375.40","    3173223","          7537678414.20","     132693","    1935905","         61.01"
"HDFC","W3","23-Mar-2022","        574.50","        570.00","        570.00","        545.00","        550.00","        548.95","        552.27","      57600","            31810980.00","         91","      53400","         92.71"
"HDFC","EQ","24-Mar-2022","       2346.30","       2318.00","       2356.95","       2303.55","       2307.35","       2310.50","       2326.46","    3994199","          9292327535.45","     156339","    2596058","         65.00"
"HDFC","W3","24-Mar-2022","        548.95","        540.00","        540.00","        510.00","        510.00","        510.20","        522.91","     114000","            59612100.00","        143","      93000","         81.58"
"HDFC","EQ","25-Mar-2022","       2310.50","       2333.00","       2339.05","       2286.75","       2306.00","       2303.00","       2300.80","    3418282","          7864769162.45","     154576","    2171923","         63.54"
"HDFC","W3","25-Mar-2022","        510.20","        530.00","        550.00","        508.00","        518.00","        519.45","        515.96","      73200","            37767960.00","         46","      66000","         90.16"
"HDFC","EQ","28-Mar-2022","       2303.00","       2310.00","       2313.90","       2234.10","       2269.00","       2268.25","       2260.81","    4734110","         10702910946.85","     206984","    3240170","         68.44"
"HDFC","W3","28-Mar-2022","        519.45","        519.00","        520.00","        495.00","        499.85","        498.90","        504.70","      54600","            27556530.00","         58","      49800","         91.21"
"HDFC","EQ","29-Mar-2022","       2268.25","       2285.90","       2344.90","       2284.00","       2343.00","       2337.35","       2318.03","    3202852","          7424302459.60","     135992","    1876334","         58.58"
"HDFC","W3","29-Mar-2022","        498.90","        517.95","        530.00","        507.65","        528.00","        528.10","        525.52","     102000","            53602560.00","         85","      97200","         95.29"
"HDFC","EQ","30-Mar-2022","       2337.35","       2369.40","       2388.00","       2347.65","       2385.00","       2385.45","       2375.78","    3176850","          7547510605.10","     123275","    2079829","         65.47"
"HDFC","W3","30-Mar-2022","        528.10","        534.90","        562.95","        534.90","        562.95","        561.95","        550.72","      20400","            11234730.00","         28","      19200","         94.12"
"HDFC","EQ","31-Mar-2022","       2385.45","       2381.50","       2428.20","       2380.20","       2384.90","       2390.40","       2401.07","    4167353","         10006088215.75","     148009","    2694042","         64.65"
"HDFC","W3","31-Mar-2022","        561.95","        555.00","        573.00","        510.00","        520.15","        521.95","        535.39","      61800","            33087000.00","        102","      48600","         78.64"
"HDFC","EQ","01-Apr-2022","       2390.40","       2363.20","       2464.70","       2349.00","       2462.25","       2452.30","       2418.86","    2651324","          6413169806.40","     115526","    1538362","         58.02"
"HDFC","W3","01-Apr-2022","        521.95","        525.90","        570.10","        525.75","        570.10","        566.90","        556.70","      43800","            24383520.00","         70","      28800","         65.75"
"HDFC","EQ","04-Apr-2022","       2452.30","       2570.50","       2933.80","       2570.50","       2676.00","       2680.05","       2721.95","   34117717","         92866836731.40","     817965","   15474881","         45.36"
"HDFC","W3","04-Apr-2022","        566.90","        548.75","        623.55","        548.75","        623.55","        623.55","        623.33","     453600","           282743910.00","        131","     432000","         95.24"
"HDFC","EQ","05-Apr-2022","       2680.05","       2677.40","       2680.00","       2614.10","       2621.95","       2623.70","       2638.50","    6178848","         16302889475.20","     242994","    3214130","         52.02"
"HDFC","W3","05-Apr-2022","        623.55","        685.90","        685.90","        641.00","        644.90","        650.10","        664.16","     144600","            96037860.00","        215","      97200","         67.22"
"HDFC","EQ","06-Apr-2022","       2623.70","       2597.40","       2604.00","       2530.10","       2537.00","       2536.05","       2558.47","    5102935","         13055722515.65","     232140","    2796172","         54.80"
"HDFC","W3","06-Apr-2022","        650.10","        613.45","        632.70","        610.00","        632.50","        627.65","        619.81","     255600","           158423040.00","        192","     243000","         95.07"
"HDFC","EQ","07-Apr-2022","       2536.05","       2511.60","       2519.90","       2458.15","       2466.00","       2462.70","       2478.02","    8094839","         20059175105.10","     308847","    5533241","         68.36"
"HDFC","W3","07-Apr-2022","        627.65","        615.00","        627.50","        610.00","        610.00","        611.05","        617.32","      85200","            52595250.00","        116","      75000","         88.03"
"HDFC","EQ","08-Apr-2022","       2462.70","       2490.00","       2490.00","       2427.60","       2457.35","       2458.25","       2452.67","    9568303","         23467879885.30","     254916","    6303633","         65.88"
"HDFC","W3","08-Apr-2022","        611.05","        603.00","        603.00","        581.00","        592.00","        595.25","        589.43","     164400","            96903000.00","        171","     150600","         91.61"
"HDFC","EQ","11-Apr-2022","       2458.25","       2440.00","       2454.00","       2421.10","       2427.00","       2424.70","       2436.66","    4173679","         10169826782.85","     145859","    2789625","         66.84"
"HDFC","W3","11-Apr-2022","        595.25","        575.00","        590.00","        575.00","        577.00","        584.50","        586.09","     114600","            67165740.00","         40","     111000","         96.86"
"HDFC","EQ","12-Apr-2022","       2424.70","       2411.20","       2443.70","       2399.00","       2426.55","       2425.70","       2423.08","    5390147","         13060774852.25","     201796","    3677072","         68.22"
"HDFC","W3","12-Apr-2022","        584.50","        584.95","        590.00","        570.05","        574.00","        573.50","        577.15","      20400","            11773830.00","         33","      16800","         82.35"
"HDFC","EQ","13-Apr-2022","       2425.70","       2447.00","       2447.00","       2371.55","       2371.55","       2378.50","       2399.07","    4257122","         10213119850.95","     189878","    2530686","         59.45"
"HDFC","W3","13-Apr-2022","        573.50","        571.05","        571.05","        547.00","        549.00","        548.80","        553.71","      31800","            17607840.00","         51","      29400","         92.45"
"HDFC","EQ","18-Apr-2022","       2378.50","       2318.60","       2322.00","       2257.05","       2264.00","       2263.50","       2282.57","    9158650","         20905222862.25","     305740","    6678111","         72.92"
"HDFC","W3","18-Apr-2022","        548.80","        526.10","        527.00","        499.95","        504.55","        505.30","        512.71","      96600","            49527810.00","        150","      80400","         83.23"
"HDFC","EQ","19-Apr-2022","       2263.50","       2264.10","       2270.90","       2111.25","       2121.75","       2140.20","       2179.30","   20050720","         43696581921.45","     563837","   13857159","         69.11"
"HDFC","W3","19-Apr-2022","        505.30","        504.55","        504.55","        467.00","        475.00","        493.40","        488.42","     166800","            81468390.00","        214","     133200","         79.86"
"HDFC","EQ","20-Apr-2022","       2140.20","       2154.00","       2188.90","       2144.00","       2185.00","       2180.20","       2168.09","    5434844","         11783229992.25","     247224","    2735529","         50.33"
"HDFC","W3","20-Apr-2022","        493.40","        481.00","        498.00","        480.00","        489.75","        482.35","        488.27","     141600","            69139080.00","         80","     133800","         94.49"
"HDFC","EQ","21-Apr-2022","       2180.20","       2197.70","       2246.60","       2181.20","       2230.00","       2230.65","       2212.18","    5419406","         11988675747.60","     179865","    3554849","         65.59"
"HDFC","W3","21-Apr-2022","        482.35","        486.00","        511.90","        470.00","        507.00","        509.70","        494.34","      97800","            48346440.00","        145","      73200","         74.85"
"HDFC","EQ","22-Apr-2022","       2230.65","       2190.05","       2242.30","       2186.00","       2202.70","       2206.40","       2216.23","    4840122","         10726838763.40","     152314","    3033981","         62.68"
"HDFC","W3","22-Apr-2022","        509.70","        495.00","        514.55","        490.00","        509.00","        507.00","        503.73","      49200","            24783690.00","         61","      42600","         86.59"
"HDFC","EQ","25-Apr-2022","       2206.40","       2187.90","       2221.00","       2156.00","       2214.50","       2210.50","       2195.78","    2999737","          6586771246.85","     139111","    1334067","         44.47"
"HDFC","W3","25-Apr-2022","        507.00","        495.00","        497.35","        485.30","        490.10","        492.60","        493.29","      39000","            19238400.00","         34","      36000","         92.31"
"HDFC","EQ","26-Apr-2022","       2210.50","       2230.00","       2239.00","       2205.00","       2224.05","       2230.20","       2225.72","    2514191","          5595892475.60","     132103","    1587260","         63.13"
"HDFC","W3","26-Apr-2022","        492.60","        496.00","        505.00","        496.00","        500.50","        502.75","        500.36","      35400","            17712690.00","         57","      32400","         91.53"
"HDFC","EQ","27-Apr-2022","       2230.20","       2214.70","       2238.90","       2206.00","       2214.60","       2218.70","       2221.88","    2560457","          5689026356.50","     120084","    1540161","         60.15"
"HDFC","W3","27-Apr-2022","        502.75","        492.55","        500.60","        485.00","        488.00","        487.00","        498.39","     146400","            72964500.00","         49","     136800","         93.44"
"HDFC","EQ","28-Apr-2022","       2218.70","       2237.40","       2237.40","       2206.75","       2219.50","       2224.00","       2224.29","    3424941","          7618061665.15","     126587","    2359374","         68.89"
"HDFC","W3","28-Apr-2022","        487.00","        490.00","        490.00","        480.05","        488.00","        489.00","        485.01","      10800","             5238150.00","         15","       6600","         61.11"
"HDFC","EQ","29-Apr-2022","       2224.00","       2230.00","       2283.50","       2215.00","       2227.00","       2229.70","       2249.59","    5492816","         12356599706.90","     231841","    3468691","         63.15"
"HDFC","W3","29-Apr-2022","        489.00","        490.80","        505.00","        488.50","        495.95","        496.40","        495.30","      17400","             8618280.00","         28","      11400","         65.52"
"HDFC","EQ","02-May-2022","       2229.70","       2194.10","       2270.00","       2184.00","       2259.00","       2264.00","       2249.42","    3878583","          8724549275.05","     175503","    2015503","         51.96"
"HDFC","W3","02-May-2022","        496.40","        493.90","        500.00","        485.10","        500.00","        495.85","        492.99","      20400","            10057020.00","         31","      12000","         58.82"
"HDFC","EQ","04-May-2022","       2264.00","       2271.30","       2278.00","       2192.00","       2209.30","       2206.95","       2242.40","    4754704","         10661925869.30","     221302","    3029406","         63.71"
